Material Description                    , Plant, Period, Year, Amount in LC       , Quantity
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 12167.272727272726 , 425.7575757575758
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 12132.50909090909  , 424.54545454545456
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 9003.781818181817  , 315.4545454545455
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 8986.4             , 314.8484848484849
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 6014.109090909091  , 211.21212121212122
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 10620.290909090909 , 371.8181818181818
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 9038.545454545454  , 316.6666666666667
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 4136.872727272727  , 145.75757575757578
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 4119.490909090909  , 145.15151515151516
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 3632.7999999999997 , 128.1818181818182
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 3580.654545454545  , 126.36363636363637
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 5927.2             , 208.1818181818182
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 6170.545454545454  , 216.66666666666669
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 5423.127272727272  , 190.60606060606062
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 5353.599999999999  , 188.1818181818182
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 6587.70909090909   , 231.21212121212122
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 6379.127272727273  , 223.93939393939394
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 4675.70909090909   , 164.54545454545456
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 4710.472727272727  , 165.75757575757578
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 14374.763636363636 , 502.72727272727275
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 14652.872727272726 , 512.4242424242425
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 8447.563636363635  , 296.06060606060606
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 8099.927272727272  , 283.93939393939394
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 8273.745454545455  , 290.0
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 6083.636363636363  , 213.63636363636365
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 6031.490909090909  , 211.81818181818184
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 8082.545454545453  , 283.33333333333337
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 8117.309090909091  , 284.54545454545456
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 8638.763636363636  , 302.72727272727275
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 8569.236363636363  , 300.3030303030303
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 6205.309090909091  , 217.8787878787879
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 5979.345454545454  , 210.0
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 8899.49090909091   , 311.8181818181818
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 9490.472727272727  , 332.42424242424244
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 9733.818181818182  , 340.90909090909093
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 173.81818181818178 , 7.575757575757576
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 469.30909090909086 , 17.87878787878788
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 9299.272727272728  , 325.75757575757575
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 9212.363636363636  , 322.72727272727275
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 4988.581818181818  , 175.45454545454547
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 4901.672727272727  , 172.42424242424244
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 2937.5272727272727 , 103.93939393939395
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 3059.2             , 108.18181818181819
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 7022.254545454544  , 246.36363636363637
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 6709.381818181817  , 235.45454545454547
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 2450.8363636363633 , 86.96969696969697
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 2416.0727272727268 , 85.75757575757576
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 34.763636363636365 , 2.7272727272727275
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 7109.163636363635  , 249.3939393939394
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 7282.981818181817  , 255.45454545454547
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 3737.090909090909  , 131.8181818181818
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 3650.1818181818176 , 128.78787878787878
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 10446.472727272727 , 365.75757575757575
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 1086.3636363636363 , 39.3939393939394
Crate: Brown Quart                      , AA   , 7     , 2022, -548.2954545454545 , -36.36363636363637
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 7474.181818181818  , 262.1212121212121
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 7369.890909090908  , 258.4848484848485
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 14044.509090909089 , 491.21212121212125
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 14183.563636363635 , 496.06060606060606
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 10776.727272727272 , 377.2727272727273
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 10707.199999999999 , 374.8484848484849
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 9125.454545454544  , 319.6969696969697
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 9942.399999999998  , 348.1818181818182
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 9907.636363636362  , 346.969696969697
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 6135.7818181818175 , 215.45454545454547
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 5996.727272727272  , 210.60606060606062
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 9925.01818181818   , 347.5757575757576
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 10168.363636363636 , 356.06060606060606
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 7526.3272727272715 , 263.93939393939394
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 7439.4181818181805 , 260.90909090909093
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 1607.8181818181815 , 57.57575757575758
Crate: Brown Quart                      , AA   , 7     , 2022, -811.4772727272726 , -54.54545454545455
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 6292.218181818181  , 220.90909090909093
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 6361.745454545454  , 223.33333333333334
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 6222.6909090909085 , 218.4848484848485
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 6153.163636363635  , 216.06060606060606
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 6326.981818181818  , 222.12121212121212
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 6274.836363636363  , 220.3030303030303
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 9368.8             , 328.1818181818182
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 1686.0363636363636 , 60.303030303030305
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 1790.3272727272724 , 63.939393939393945
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 9351.41818181818   , 327.5757575757576
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 8777.818181818182  , 307.5757575757576
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 8708.290909090909  , 305.1515151515152
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 12115.127272727272 , 423.93939393939394
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 10655.054545454544 , 373.03030303030306
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 10481.236363636363 , 366.969696969697
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 11124.363636363634 , 389.39393939393943
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 11211.272727272726 , 392.42424242424244
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 2537.7454545454543 , 90.0
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 2502.981818181818  , 88.7878787878788
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 8325.890909090907  , 291.8181818181818
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 8308.50909090909   , 291.21212121212125
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 7561.090909090909  , 265.1515151515152
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 8673.527272727271  , 303.93939393939394
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, -6326.981818181818 , -219.0909090909091
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, -16790.83636363636 , -583.939393939394
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 108653.74545454544 , 3790.0
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 1755.563636363636  , 62.727272727272734
Crate: Brown Quart                      , AA   , 7     , 2022, -886.0454545454545 , -59.6969696969697
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 6344.363636363636  , 222.72727272727275
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 2103.2             , 74.84848484848486
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 330.2545454545454  , 13.030303030303031
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 1911.9999999999998 , 68.18181818181819
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 295.4909090909091  , 11.818181818181818
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 8725.672727272726  , 305.75757575757575
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 8847.345454545453  , 310.0
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 9073.30909090909   , 317.8787878787879
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 7891.345454545453  , 276.6666666666667
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 7995.636363636364  , 280.3030303030303
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 5197.163636363636  , 182.72727272727275
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 5179.781818181818  , 182.12121212121212
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 7682.763636363637  , 269.39393939393943
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 7647.999999999999  , 268.1818181818182
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 9386.181818181816  , 328.7878787878788
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 5683.854545454545  , 199.69696969696972
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 5666.472727272727  , 199.0909090909091
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 7787.054545454545  , 273.03030303030306
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 11193.89090909091  , 391.8181818181818
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 11176.50909090909  , 391.21212121212125
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 14166.181818181816 , 495.4545454545455
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 13905.454545454544 , 486.3636363636364
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 10029.30909090909  , 351.21212121212125
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 10185.745454545453 , 356.6666666666667
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 6778.90909090909   , 237.8787878787879
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 15382.90909090909  , 537.8787878787879
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 8534.472727272727  , 299.0909090909091
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 6518.181818181818  , 228.7878787878788
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 6396.50909090909   , 224.54545454545456
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 12010.836363636363 , 420.3030303030303
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 11958.690909090908 , 418.4848484848485
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 7074.4             , 248.1818181818182
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 10759.345454545455 , 376.6666666666667
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 8795.199999999999  , 308.1818181818182
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 1277.5636363636363 , 46.06060606060606
Crate: Brown Quart                      , AA   , 7     , 2022, -644.7954545454545 , -43.03030303030303
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 9229.745454545453  , 323.33333333333337
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 9142.836363636363  , 320.3030303030303
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 11976.072727272727 , 419.0909090909091
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 7196.072727272727  , 252.42424242424244
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 1712.1090909090908 , 61.21212121212122
Crate: Brown Quart                      , AA   , 7     , 2022, -864.1136363636363 , -58.18181818181819
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 8186.836363636364  , 286.969696969697
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 104.29090909090908 , 5.151515151515151
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 139.05454545454546 , 6.363636363636364
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 5370.981818181817  , 188.7878787878788
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 5440.50909090909   , 191.21212121212122
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 10898.4            , 381.51515151515156
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 11089.599999999999 , 388.1818181818182
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 3719.7090909090903 , 131.21212121212122
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 3806.6181818181813 , 134.24242424242425
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 7456.799999999999  , 261.5151515151515
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 4536.654545454545  , 159.69696969696972
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 4571.418181818181  , 160.9090909090909
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 4258.545454545454  , 150.0
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 4206.4             , 148.1818181818182
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 7978.254545454544  , 279.6969696969697
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 7804.436363636362  , 273.6363636363636
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 12897.309090909092 , 451.21212121212125
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 13018.981818181817 , 455.4545454545455
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 999.4545454545455  , 36.36363636363637
Crate: Brown Quart                      , AA   , 7     , 2022, -504.43181818181813, -33.333333333333336
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 12375.854545454546 , 433.03030303030306
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 11923.927272727271 , 417.2727272727273
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 10272.654545454545 , 359.6969696969697
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 12219.41818181818  , 427.5757575757576
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 12462.763636363636 , 436.06060606060606
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 12584.436363636361 , 440.3030303030303
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 10011.927272727273 , 350.6060606060606
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 12254.181818181818 , 428.7878787878788
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 12966.836363636363 , 453.6363636363637
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 10133.599999999999 , 354.8484848484849
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 10046.690909090908 , 351.8181818181818
B&CR: 750RB Amber Calabash & Brown Crate, AA   , 7     , 2022, 10516.0            , 368.1818181818182
